date,phc_id,patient_count,beds_occupied
2026-05-11,PHC020,99,4
2026-05-12,PHC020,79,4
2026-05-13,PHC020,75,4
2026-05-14,PHC020,84,4
2026-05-15,PHC020,80,4
2026-05-16,PHC020,75,4
2026-05-17,PHC020,50,3
2026-05-18,PHC020,98,4
2026-05-19,PHC020,72,4
2026-05-20,PHC020,79,4
2026-05-21,PHC020,75,4
2026-05-22,PHC020,83,4
2026-05-23,PHC020,69,4
2026-05-24,PHC020,57,3
2026-05-25,PHC020,86,4
2026-05-26,PHC020,69,4
2026-05-27,PHC020,82,4
2026-05-28,PHC020,74,4
2026-05-29,PHC020,74,4
2026-05-30,PHC020,64,3
2026-05-31,PHC020,48,2
2026-06-01,PHC020,83,4
2026-06-02,PHC020,71,4
2026-06-03,PHC020,81,4
2026-06-04,PHC020,70,4
2026-06-05,PHC020,62,3
2026-06-06,PHC020,69,4
2026-06-07,PHC020,42,2
2026-06-08,PHC020,98,4
2026-06-09,PHC020,69,4
2026-06-10,PHC020,69,4
2026-06-11,PHC020,71,4
2026-06-12,PHC020,81,4
2026-06-13,PHC020,73,4
2026-06-14,PHC020,47,2
2026-06-15,PHC020,84,4
2026-06-16,PHC020,66,3
2026-06-17,PHC020,61,3
2026-06-18,PHC020,59,3
2026-06-19,PHC020,77,4
2026-06-20,PHC020,71,4
2026-06-21,PHC020,47,2
2026-06-22,PHC020,86,4
2026-06-23,PHC020,56,3
2026-06-24,PHC020,63,3
2026-06-25,PHC020,68,4
2026-06-26,PHC020,68,4
2026-06-27,PHC020,64,3
2026-06-28,PHC020,46,2
2026-06-29,PHC020,89,4
2026-06-30,PHC020,76,4
2026-07-01,PHC020,69,4
2026-07-02,PHC020,75,4
2026-07-03,PHC020,59,3
2026-07-04,PHC020,63,3
2026-07-05,PHC020,45,2
2026-07-06,PHC020,74,4
2026-07-07,PHC020,69,4
2026-07-08,PHC020,61,3
2026-07-09,PHC020,63,3
2026-07-10,PHC020,63,3
2026-07-11,PHC020,59,3
2026-07-12,PHC020,52,3
2026-07-13,PHC020,80,4
2026-07-14,PHC020,69,4
2026-07-15,PHC020,65,3
2026-07-16,PHC020,61,3
2026-07-17,PHC020,66,3
2026-07-18,PHC020,63,3
2026-07-19,PHC020,46,2
2026-07-20,PHC020,94,4
2026-07-21,PHC020,59,3
2026-07-22,PHC020,52,3
2026-07-23,PHC020,62,3
2026-07-24,PHC020,64,3
2026-07-25,PHC020,60,3
2026-07-26,PHC020,45,2
2026-07-27,PHC020,85,4
2026-07-28,PHC020,64,3
2026-07-29,PHC020,62,3
2026-07-30,PHC020,68,4
2026-07-31,PHC020,71,4
2026-08-01,PHC020,74,4
2026-08-02,PHC020,99,4
2026-08-03,PHC020,184,4
2026-08-04,PHC020,170,4
2026-08-05,PHC020,154,4
2026-08-06,PHC020,159,4
2026-08-07,PHC020,143,4
2026-08-08,PHC020,167,4
2026-08-09,PHC020,94,4
2026-08-10,PHC020,79,4
2026-08-11,PHC020,74,4
2026-08-12,PHC020,73,4
2026-08-13,PHC020,72,4
2026-08-14,PHC020,62,3
2026-08-15,PHC020,74,4
2026-08-16,PHC020,41,2
2026-08-17,PHC020,87,4
2026-08-18,PHC020,80,4
2026-08-19,PHC020,75,4
2026-08-20,PHC020,76,4
2026-08-21,PHC020,68,4
2026-08-22,PHC020,70,4
2026-08-23,PHC020,52,3
2026-08-24,PHC020,84,4
2026-08-25,PHC020,75,4
2026-08-26,PHC020,84,4
2026-08-27,PHC020,80,4
2026-03-01,PHC021,44,2
2026-03-02,PHC021,75,4
2026-03-03,PHC021,72,4
2026-03-04,PHC021,73,4
2026-03-05,PHC021,69,4
2026-03-06,PHC021,62,3
2026-03-07,PHC021,63,3
2026-03-08,PHC021,45,2
2026-03-09,PHC021,79,4
2026-03-10,PHC021,63,3
2026-03-11,PHC021,67,4
2026-03-12,PHC021,60,3
2026-03-13,PHC021,67,4
2026-03-14,PHC021,59,3
2026-03-15,PHC021,48,2
2026-03-16,PHC021,77,4
2026-03-17,PHC021,82,4
2026-03-18,PHC021,75,4
2026-03-19,PHC021,59,3
2026-03-20,PHC021,73,4
2026-03-21,PHC021,74,4
2026-03-22,PHC021,51,3
2026-03-23,PHC021,87,4
2026-03-24,PHC021,79,4
2026-03-25,PHC021,75,4
2026-03-26,PHC021,72,4
2026-03-27,PHC021,66,3
2026-03-28,PHC021,71,4
2026-03-29,PHC021,38,2
2026-03-30,PHC021,88,4
2026-03-31,PHC021,63,3
2026-04-01,PHC021,84,4
2026-04-02,PHC021,70,4
2026-04-03,PHC021,68,4
2026-04-04,PHC021,64,3
2026-04-05,PHC021,43,2
2026-04-06,PHC021,86,4
2026-04-07,PHC021,76,4
2026-04-08,PHC021,72,4
2026-04-09,PHC021,75,4
2026-04-10,PHC021,77,4
2026-04-11,PHC021,73,4
2026-04-12,PHC021,45,2
2026-04-13,PHC021,96,4
2026-04-14,PHC021,86,4
2026-04-15,PHC021,64,3
2026-04-16,PHC021,62,3
2026-04-17,PHC021,85,4
2026-04-18,PHC021,75,4
2026-04-19,PHC021,49,2
2026-04-20,PHC021,95,4
2026-04-21,PHC021,71,4
2026-04-22,PHC021,73,4
2026-04-23,PHC021,72,4
2026-04-24,PHC021,68,4
2026-04-25,PHC021,74,4
2026-04-26,PHC021,45,2
2026-04-27,PHC021,87,4
2026-04-28,PHC021,77,4
2026-04-29,PHC021,70,4
2026-04-30,PHC021,70,4
2026-05-01,PHC021,73,4
2026-05-02,PHC021,75,4
2026-05-03,PHC021,42,2
2026-05-04,PHC021,88,4
2026-05-05,PHC021,67,4
2026-05-06,PHC021,78,4
2026-05-07,PHC021,71,4
2026-05-08,PHC021,67,4
2026-05-09,PHC021,62,3
2026-05-10,PHC021,52,3
2026-05-11,PHC021,82,4
2026-05-12,PHC021,71,4
2026-05-13,PHC021,79,4
2026-05-14,PHC021,85,4
2026-05-15,PHC021,71,4
2026-05-16,PHC021,65,3
2026-05-17,PHC021,46,2
2026-05-18,PHC021,80,4
2026-05-19,PHC021,67,4
2026-05-20,PHC021,68,4
2026-05-21,PHC021,59,3
2026-05-22,PHC021,66,3
2026-05-23,PHC021,63,3
2026-05-24,PHC021,47,2
2026-05-25,PHC021,83,4
2026-05-26,PHC021,65,3
2026-05-27,PHC021,57,3
2026-05-28,PHC021,71,4
2026-05-29,PHC021,57,3
2026-05-30,PHC021,71,4
2026-05-31,PHC021,46,2
2026-06-01,PHC021,90,4
2026-06-02,PHC021,60,3
2026-06-03,PHC021,72,4
2026-06-04,PHC021,65,3
2026-06-05,PHC021,61,3
2026-06-06,PHC021,65,3
2026-06-07,PHC021,47,2
2026-06-08,PHC021,81,4
2026-06-09,PHC021,56,3
2026-06-10,PHC021,64,3
2026-06-11,PHC021,58,3
2026-06-12,PHC021,66,3
2026-06-13,PHC021,65,3
2026-06-14,PHC021,45,2
2026-06-15,PHC021,68,4
2026-06-16,PHC021,63,3
2026-06-17,PHC021,63,3
2026-06-18,PHC021,58,3
2026-06-19,PHC021,63,3
2026-06-20,PHC021,61,3
2026-06-21,PHC021,44,2
2026-06-22,PHC021,73,4
2026-06-23,PHC021,59,3
2026-06-24,PHC021,60,3
2026-06-25,PHC021,71,4
2026-06-26,PHC021,61,3
2026-06-27,PHC021,61,3
2026-06-28,PHC021,43,2
2026-06-29,PHC021,74,4
2026-06-30,PHC021,55,3
2026-07-01,PHC021,56,3
2026-07-02,PHC021,62,3
2026-07-03,PHC021,57,3
2026-07-04,PHC021,59,3
2026-07-05,PHC021,47,2
2026-07-06,PHC021,75,4
2026-07-07,PHC021,62,3
2026-07-08,PHC021,56,3
2026-07-09,PHC021,48,2
2026-07-10,PHC021,55,3
2026-07-11,PHC021,57,3
2026-07-12,PHC021,37,2
2026-07-13,PHC021,74,4
2026-07-14,PHC021,57,3
2026-07-15,PHC021,60,3
2026-07-16,PHC021,64,3
2026-07-17,PHC021,55,3
2026-07-18,PHC021,60,3
2026-07-19,PHC021,42,2
2026-07-20,PHC021,71,4
2026-07-21,PHC021,57,3
2026-07-22,PHC021,60,3
2026-07-23,PHC021,64,3
2026-07-24,PHC021,55,3
2026-07-25,PHC021,62,3
2026-07-26,PHC021,43,2
2026-07-27,PHC021,65,3
2026-07-28,PHC021,52,3
2026-07-29,PHC021,64,3
2026-07-30,PHC021,64,3
2026-07-31,PHC021,60,3
2026-08-01,PHC021,58,3
2026-08-02,PHC021,42,2
2026-08-03,PHC021,81,4
2026-08-04,PHC021,60,3
2026-08-05,PHC021,71,4
2026-08-06,PHC021,58,3
2026-08-07,PHC021,54,3
2026-08-08,PHC021,61,3
2026-08-09,PHC021,40,2
2026-08-10,PHC021,80,4
2026-08-11,PHC021,63,3
2026-08-12,PHC021,63,3
2026-08-13,PHC021,57,3
2026-08-14,PHC021,59,3
2026-08-15,PHC021,67,4
2026-08-16,PHC021,45,2
2026-08-17,PHC021,87,4
2026-08-18,PHC021,66,3
2026-08-19,PHC021,64,3
2026-08-20,PHC021,66,3
2026-08-21,PHC021,75,4
2026-08-22,PHC021,64,3
2026-08-23,PHC021,44,2
2026-08-24,PHC021,68,4
2026-08-25,PHC021,61,3
2026-08-26,PHC021,63,3
2026-08-27,PHC021,65,3
2026-03-01,PHC022,50,3
2026-03-02,PHC022,87,4
2026-03-03,PHC022,66,3
2026-03-04,PHC022,74,4
2026-03-05,PHC022,72,4
2026-03-06,PHC022,72,4
2026-03-07,PHC022,63,3
2026-03-08,PHC022,41,2
2026-03-09,PHC022,91,4
2026-03-10,PHC022,75,4
2026-03-11,PHC022,59,3
2026-03-12,PHC022,55,3
2026-03-13,PHC022,67,4
2026-03-14,PHC022,72,4
2026-03-15,PHC022,45,2
2026-03-16,PHC022,79,4
2026-03-17,PHC022,79,4
2026-03-18,PHC022,69,4
2026-03-19,PHC022,69,4
2026-03-20,PHC022,78,4
2026-03-21,PHC022,75,4
2026-03-22,PHC022,55,3
2026-03-23,PHC022,86,4
2026-03-24,PHC022,72,4
2026-03-25,PHC022,75,4
2026-03-26,PHC022,75,4
2026-03-27,PHC022,72,4
2026-03-28,PHC022,63,3
2026-03-29,PHC022,59,3
2026-03-30,PHC022,93,4
2026-03-31,PHC022,72,4
2026-04-01,PHC022,82,4
2026-04-02,PHC022,77,4
2026-04-03,PHC022,69,4
2026-04-04,PHC022,66,3
2026-04-05,PHC022,59,3
2026-04-06,PHC022,101,4
2026-04-07,PHC022,76,4
2026-04-08,PHC022,69,4
2026-04-09,PHC022,77,4
2026-04-10,PHC022,72,4
2026-04-11,PHC022,58,3
2026-04-12,PHC022,54,3
2026-04-13,PHC022,89,4
2026-04-14,PHC022,84,4
2026-04-15,PHC022,74,4
2026-04-16,PHC022,65,3
2026-04-17,PHC022,70,4
2026-04-18,PHC022,73,4
2026-04-19,PHC022,47,2
2026-04-20,PHC022,93,4
2026-04-21,PHC022,82,4
2026-04-22,PHC022,79,4
2026-04-23,PHC022,76,4
2026-04-24,PHC022,80,4
2026-04-25,PHC022,73,4
2026-04-26,PHC022,52,3
2026-04-27,PHC022,93,4
2026-04-28,PHC022,64,3
2026-04-29,PHC022,75,4
2026-04-30,PHC022,74,4
2026-05-01,PHC022,77,4
2026-05-02,PHC022,72,4
2026-05-03,PHC022,56,3
2026-05-04,PHC022,94,4
2026-05-05,PHC022,80,4
2026-05-06,PHC022,72,4
2026-05-07,PHC022,78,4
2026-05-08,PHC022,74,4
2026-05-09,PHC022,83,4
2026-05-10,PHC022,39,2
2026-05-11,PHC022,87,4
2026-05-12,PHC022,65,3
2026-05-13,PHC022,67,4
2026-05-14,PHC022,78,4
2026-05-15,PHC022,70,4
2026-05-16,PHC022,67,4
2026-05-17,PHC022,45,2
2026-05-18,PHC022,89,4
2026-05-19,PHC022,67,4
2026-05-20,PHC022,79,4
2026-05-21,PHC022,73,4
2026-05-22,PHC022,78,4
2026-05-23,PHC022,60,3
2026-05-24,PHC022,52,3
2026-05-25,PHC022,93,4
2026-05-26,PHC022,64,3
2026-05-27,PHC022,70,4
2026-05-28,PHC022,71,4
2026-05-29,PHC022,63,3
2026-05-30,PHC022,65,3
2026-05-31,PHC022,50,3
2026-06-01,PHC022,79,4
2026-06-02,PHC022,80,4
2026-06-03,PHC022,63,3
2026-06-04,PHC022,58,3
2026-06-05,PHC022,69,4
2026-06-06,PHC022,71,4
2026-06-07,PHC022,46,2
2026-06-08,PHC022,80,4
2026-06-09,PHC022,71,4
2026-06-10,PHC022,62,3
2026-06-11,PHC022,65,3
2026-06-12,PHC022,72,4
2026-06-13,PHC022,59,3
2026-06-14,PHC022,43,2
2026-06-15,PHC022,78,4
2026-06-16,PHC022,68,4
2026-06-17,PHC022,62,3
2026-06-18,PHC022,72,4
2026-06-19,PHC022,61,3
2026-06-20,PHC022,61,3
2026-06-21,PHC022,44,2
2026-06-22,PHC022,75,4
2026-06-23,PHC022,63,3
2026-06-24,PHC022,62,3
2026-06-25,PHC022,58,3
2026-06-26,PHC022,67,4
2026-06-27,PHC022,59,3
2026-06-28,PHC022,45,2
2026-06-29,PHC022,78,4
2026-06-30,PHC022,56,3
2026-07-01,PHC022,55,3
2026-07-02,PHC022,59,3
2026-07-03,PHC022,57,3
2026-07-04,PHC022,61,3
2026-07-05,PHC022,44,2
2026-07-06,PHC022,68,4
2026-07-07,PHC022,60,3
2026-07-08,PHC022,59,3
2026-07-09,PHC022,63,3
2026-07-10,PHC022,54,3
2026-07-11,PHC022,58,3
2026-07-12,PHC022,39,2
2026-07-13,PHC022,80,4
2026-07-14,PHC022,56,3
2026-07-15,PHC022,55,3
2026-07-16,PHC022,59,3
2026-07-17,PHC022,62,3
2026-07-18,PHC022,53,3
2026-07-19,PHC022,44,2
2026-07-20,PHC022,70,4
2026-07-21,PHC022,67,4
2026-07-22,PHC022,63,3
2026-07-23,PHC022,69,4
2026-07-24,PHC022,54,3
2026-07-25,PHC022,57,3
2026-07-26,PHC022,43,2
2026-07-27,PHC022,88,4
2026-07-28,PHC022,63,3
2026-07-29,PHC022,66,3
2026-07-30,PHC022,50,3
2026-07-31,PHC022,55,3
2026-08-01,PHC022,66,3
2026-08-02,PHC022,36,2
2026-08-03,PHC022,70,4
2026-08-04,PHC022,68,4
2026-08-05,PHC022,75,4
2026-08-06,PHC022,54,3
2026-08-07,PHC022,137,4
2026-08-08,PHC022,126,4
2026-08-09,PHC022,100,4
2026-08-10,PHC022,168,4
2026-08-11,PHC022,147,4
2026-08-12,PHC022,129,4
2026-08-13,PHC022,144,4
2026-08-14,PHC022,60,3
2026-08-15,PHC022,58,3
2026-08-16,PHC022,43,2
2026-08-17,PHC022,81,4
2026-08-18,PHC022,59,3
2026-08-19,PHC022,60,3
2026-08-20,PHC022,63,3
2026-08-21,PHC022,67,4
2026-08-22,PHC022,64,3
2026-08-23,PHC022,41,2
2026-08-24,PHC022,81,4
2026-08-25,PHC022,67,4
2026-08-26,PHC022,60,3
2026-08-27,PHC022,62,3
2026-03-01,PHC023,53,3
2026-03-02,PHC023,90,5
2026-03-03,PHC023,65,3
2026-03-04,PHC023,71,4
2026-03-05,PHC023,66,3
2026-03-06,PHC023,77,4
2026-03-07,PHC023,76,4
2026-03-08,PHC023,47,2
2026-03-09,PHC023,86,5
2026-03-10,PHC023,81,4
2026-03-11,PHC023,71,4
2026-03-12,PHC023,80,4
2026-03-13,PHC023,69,4
2026-03-14,PHC023,72,4
2026-03-15,PHC023,52,3
2026-03-16,PHC023,87,5
2026-03-17,PHC023,64,3
2026-03-18,PHC023,77,4
2026-03-19,PHC023,76,4
2026-03-20,PHC023,87,5
2026-03-21,PHC023,75,4
2026-03-22,PHC023,49,2
2026-03-23,PHC023,71,4
2026-03-24,PHC023,73,4
2026-03-25,PHC023,76,4
2026-03-26,PHC023,78,4
2026-03-27,PHC023,67,4
2026-03-28,PHC023,75,4
2026-03-29,PHC023,61,3
2026-03-30,PHC023,96,5
2026-03-31,PHC023,67,4
2026-04-01,PHC023,80,4
2026-04-02,PHC023,82,4
2026-04-03,PHC023,72,4
2026-04-04,PHC023,80,4
2026-04-05,PHC023,54,3
2026-04-06,PHC023,87,5
2026-04-07,PHC023,79,4
2026-04-08,PHC023,70,4
2026-04-09,PHC023,81,4
2026-04-10,PHC023,78,4
2026-04-11,PHC023,82,4
2026-04-12,PHC023,48,2
2026-04-13,PHC023,95,5
2026-04-14,PHC023,82,4
2026-04-15,PHC023,84,5
2026-04-16,PHC023,75,4
2026-04-17,PHC023,79,4
2026-04-18,PHC023,77,4
2026-04-19,PHC023,62,3
2026-04-20,PHC023,91,5
2026-04-21,PHC023,82,4
2026-04-22,PHC023,83,4
2026-04-23,PHC023,79,4
2026-04-24,PHC023,75,4
2026-04-25,PHC023,70,4
2026-04-26,PHC023,53,3
2026-04-27,PHC023,107,6
2026-04-28,PHC023,78,4
2026-04-29,PHC023,168,6
2026-04-30,PHC023,193,6
2026-05-01,PHC023,182,6
2026-05-02,PHC023,170,6
2026-05-03,PHC023,104,6
2026-05-04,PHC023,198,6
2026-05-05,PHC023,164,6
2026-05-06,PHC023,160,6
2026-05-07,PHC023,72,4
2026-05-08,PHC023,78,4
2026-05-09,PHC023,68,4
2026-05-10,PHC023,53,3
2026-05-11,PHC023,92,5
2026-05-12,PHC023,70,4
2026-05-13,PHC023,67,4
2026-05-14,PHC023,78,4
2026-05-15,PHC023,87,5
2026-05-16,PHC023,74,4
2026-05-17,PHC023,47,2
2026-05-18,PHC023,83,4
2026-05-19,PHC023,62,3
2026-05-20,PHC023,71,4
2026-05-21,PHC023,74,4
2026-05-22,PHC023,74,4
2026-05-23,PHC023,65,3
2026-05-24,PHC023,47,2
2026-05-25,PHC023,90,5
2026-05-26,PHC023,68,4
2026-05-27,PHC023,78,4
2026-05-28,PHC023,73,4
2026-05-29,PHC023,72,4
2026-05-30,PHC023,62,3
2026-05-31,PHC023,48,2
2026-06-01,PHC023,86,5
2026-06-02,PHC023,74,4
2026-06-03,PHC023,160,6
2026-06-04,PHC023,167,6
2026-06-05,PHC023,155,6
2026-06-06,PHC023,158,6
2026-06-07,PHC023,104,6
2026-06-08,PHC023,188,6
2026-06-09,PHC023,144,6
2026-06-10,PHC023,153,6
2026-06-11,PHC023,65,3
2026-06-12,PHC023,70,4
2026-06-13,PHC023,69,4
2026-06-14,PHC023,52,3
2026-06-15,PHC023,80,4
2026-06-16,PHC023,70,4
2026-06-17,PHC023,63,3
2026-06-18,PHC023,57,3
2026-06-19,PHC023,63,3
2026-06-20,PHC023,61,3
2026-06-21,PHC023,45,2
2026-06-22,PHC023,82,4
2026-06-23,PHC023,60,3
2026-06-24,PHC023,63,3
2026-06-25,PHC023,54,3
2026-06-26,PHC023,74,4
2026-06-27,PHC023,67,4
2026-06-28,PHC023,43,2
2026-06-29,PHC023,78,4
2026-06-30,PHC023,68,4
2026-07-01,PHC023,64,3
2026-07-02,PHC023,66,3
2026-07-03,PHC023,60,3
2026-07-04,PHC023,50,3
2026-07-05,PHC023,43,2
2026-07-06,PHC023,70,4
2026-07-07,PHC023,64,3
2026-07-08,PHC023,64,3
2026-07-09,PHC023,63,3
2026-07-10,PHC023,65,3
2026-07-11,PHC023,62,3
2026-07-12,PHC023,47,2
2026-07-13,PHC023,89,5
2026-07-14,PHC023,58,3
2026-07-15,PHC023,67,4
2026-07-16,PHC023,58,3
2026-07-17,PHC023,66,3
2026-07-18,PHC023,58,3
2026-07-19,PHC023,44,2
2026-07-20,PHC023,76,4
2026-07-21,PHC023,62,3
2026-07-22,PHC023,65,3
2026-07-23,PHC023,63,3
2026-07-24,PHC023,62,3
2026-07-25,PHC023,69,4
2026-07-26,PHC023,43,2
2026-07-27,PHC023,75,4
2026-07-28,PHC023,64,3
2026-07-29,PHC023,66,3
2026-07-30,PHC023,67,4
2026-07-31,PHC023,78,4
2026-08-01,PHC023,72,4
2026-08-02,PHC023,43,2
2026-08-03,PHC023,83,4
2026-08-04,PHC023,59,3
2026-08-05,PHC023,50,3
2026-08-06,PHC023,70,4
2026-08-07,PHC023,63,3
2026-08-08,PHC023,63,3
2026-08-09,PHC023,42,2
2026-08-10,PHC023,79,4
2026-08-11,PHC023,66,3
2026-08-12,PHC023,55,3
2026-08-13,PHC023,74,4
2026-08-14,PHC023,64,3
2026-08-15,PHC023,65,3
2026-08-16,PHC023,46,2
2026-08-17,PHC023,96,5
2026-08-18,PHC023,70,4
2026-08-19,PHC023,61,3
2026-08-20,PHC023,75,4
2026-08-21,PHC023,59,3
2026-08-22,PHC023,70,4
2026-08-23,PHC023,50,3
2026-08-24,PHC023,79,4
2026-08-25,PHC023,75,4
2026-08-26,PHC023,67,4
2026-08-27,PHC023,79,4
2026-03-01,PHC024,51,3
2026-03-02,PHC024,106,4
2026-03-03,PHC024,84,4
2026-03-04,PHC024,75,4
2026-03-05,PHC024,67,4
2026-03-06,PHC024,77,4
2026-03-07,PHC024,66,3
2026-03-08,PHC024,56,3
2026-03-09,PHC024,90,4
2026-03-10,PHC024,68,4
2026-03-11,PHC024,85,4
2026-03-12,PHC024,76,4
2026-03-13,PHC024,82,4
2026-03-14,PHC024,73,4
2026-03-15,PHC024,55,3
2026-03-16,PHC024,93,4
2026-03-17,PHC024,66,3
2026-03-18,PHC024,72,4
2026-03-19,PHC024,77,4
2026-03-20,PHC024,94,4
2026-03-21,PHC024,84,4
2026-03-22,PHC024,54,3
2026-03-23,PHC024,96,4
2026-03-24,PHC024,77,4
2026-03-25,PHC024,88,4
2026-03-26,PHC024,75,4
2026-03-27,PHC024,81,4
2026-03-28,PHC024,74,4
2026-03-29,PHC024,57,3
2026-03-30,PHC024,106,4
2026-03-31,PHC024,84,4
2026-04-01,PHC024,87,4
2026-04-02,PHC024,80,4
2026-04-03,PHC024,90,4
2026-04-04,PHC024,84,4
2026-04-05,PHC024,62,3
2026-04-06,PHC024,106,4
2026-04-07,PHC024,83,4
2026-04-08,PHC024,90,4
2026-04-09,PHC024,63,3
2026-04-10,PHC024,68,4
2026-04-11,PHC024,78,4
2026-04-12,PHC024,51,3
2026-04-13,PHC024,108,4
2026-04-14,PHC024,74,4
2026-04-15,PHC024,81,4
2026-04-16,PHC024,76,4
2026-04-17,PHC024,92,4
2026-04-18,PHC024,85,4
2026-04-19,PHC024,55,3
2026-04-20,PHC024,113,4
2026-04-21,PHC024,81,4
2026-04-22,PHC024,81,4
2026-04-23,PHC024,84,4
2026-04-24,PHC024,87,4
2026-04-25,PHC024,77,4
2026-04-26,PHC024,54,3
2026-04-27,PHC024,94,4
2026-04-28,PHC024,71,4
2026-04-29,PHC024,89,4
2026-04-30,PHC024,81,4
2026-05-01,PHC024,87,4
2026-05-02,PHC024,79,4
2026-05-03,PHC024,58,3
2026-05-04,PHC024,96,4
2026-05-05,PHC024,78,4
2026-05-06,PHC024,77,4
2026-05-07,PHC024,86,4
2026-05-08,PHC024,76,4
2026-05-09,PHC024,80,4
2026-05-10,PHC024,53,3
2026-05-11,PHC024,101,4
2026-05-12,PHC024,73,4
2026-05-13,PHC024,91,4
2026-05-14,PHC024,72,4
2026-05-15,PHC024,81,4
2026-05-16,PHC024,81,4
2026-05-17,PHC024,56,3
2026-05-18,PHC024,109,4
2026-05-19,PHC024,77,4
2026-05-20,PHC024,71,4
2026-05-21,PHC024,75,4
2026-05-22,PHC024,78,4
2026-05-23,PHC024,82,4
2026-05-24,PHC024,50,3
2026-05-25,PHC024,95,4
2026-05-26,PHC024,77,4
2026-05-27,PHC024,73,4
2026-05-28,PHC024,80,4
2026-05-29,PHC024,78,4
2026-05-30,PHC024,72,4
2026-05-31,PHC024,53,3
2026-06-01,PHC024,95,4
2026-06-02,PHC024,80,4
2026-06-03,PHC024,73,4
2026-06-04,PHC024,73,4
2026-06-05,PHC024,73,4
2026-06-06,PHC024,80,4
2026-06-07,PHC024,55,3
2026-06-08,PHC024,80,4
2026-06-09,PHC024,64,3
2026-06-10,PHC024,69,4
2026-06-11,PHC024,79,4
2026-06-12,PHC024,74,4
2026-06-13,PHC024,64,3
2026-06-14,PHC024,51,3
2026-06-15,PHC024,96,4
2026-06-16,PHC024,79,4
2026-06-17,PHC024,72,4
2026-06-18,PHC024,72,4
2026-06-19,PHC024,66,3
2026-06-20,PHC024,59,3
2026-06-21,PHC024,46,2
2026-06-22,PHC024,78,4
2026-06-23,PHC024,71,4
2026-06-24,PHC024,60,3
2026-06-25,PHC024,78,4
2026-06-26,PHC024,66,3
2026-06-27,PHC024,73,4
2026-06-28,PHC024,53,3
2026-06-29,PHC024,89,4
2026-06-30,PHC024,63,3
2026-07-01,PHC024,73,4
2026-07-02,PHC024,66,3
2026-07-03,PHC024,53,3
2026-07-04,PHC024,72,4
2026-07-05,PHC024,43,2
2026-07-06,PHC024,88,4
2026-07-07,PHC024,73,4
2026-07-08,PHC024,62,3
2026-07-09,PHC024,65,3
2026-07-10,PHC024,70,4
2026-07-11,PHC024,63,3
2026-07-12,PHC024,42,2
2026-07-13,PHC024,86,4
2026-07-14,PHC024,68,4
2026-07-15,PHC024,62,3
2026-07-16,PHC024,66,3
2026-07-17,PHC024,71,4
2026-07-18,PHC024,62,3
2026-07-19,PHC024,49,2
2026-07-20,PHC024,82,4
2026-07-21,PHC024,62,3
2026-07-22,PHC024,60,3
2026-07-23,PHC024,70,4
2026-07-24,PHC024,75,4
2026-07-25,PHC024,73,4
2026-07-26,PHC024,45,2
2026-07-27,PHC024,86,4
2026-07-28,PHC024,64,3
2026-07-29,PHC024,66,3
2026-07-30,PHC024,67,4
2026-07-31,PHC024,76,4
2026-08-01,PHC024,65,3
2026-08-02,PHC024,53,3
2026-08-03,PHC024,78,4
2026-08-04,PHC024,63,3
2026-08-05,PHC024,66,3
2026-08-06,PHC024,64,3
2026-08-07,PHC024,66,3
2026-08-08,PHC024,69,4
2026-08-09,PHC024,49,2
2026-08-10,PHC024,90,4
2026-08-11,PHC024,68,4
2026-08-12,PHC024,76,4
2026-08-13,PHC024,78,4
2026-08-14,PHC024,72,4
2026-08-15,PHC024,74,4
2026-08-16,PHC024,45,2
2026-08-17,PHC024,82,4
2026-08-18,PHC024,77,4
2026-08-19,PHC024,62,3
2026-08-20,PHC024,76,4
2026-08-21,PHC024,80,4
2026-08-22,PHC024,80,4
2026-08-23,PHC024,51,3
2026-08-24,PHC024,80,4
2026-08-25,PHC024,78,4
2026-08-26,PHC024,82,4
2026-08-27,PHC024,70,4
