date,phc_id,medicine_id,stock,minimum_stock,maximum_stock
2026-05-23,PHC001,MED004,20,14,98
2026-05-24,PHC001,MED004,18,14,98
2026-05-25,PHC001,MED004,15,14,98
2026-05-26,PHC001,MED004,13,14,98
2026-05-27,PHC001,MED004,11,14,98
2026-05-28,PHC001,MED004,9,14,98
2026-05-29,PHC001,MED004,7,14,98
2026-05-30,PHC001,MED004,4,14,98
2026-05-31,PHC001,MED004,87,14,98
2026-06-01,PHC001,MED004,84,14,98
2026-06-02,PHC001,MED004,82,14,98
2026-06-03,PHC001,MED004,79,14,98
2026-06-04,PHC001,MED004,77,14,98
2026-06-05,PHC001,MED004,74,14,98
2026-06-06,PHC001,MED004,72,14,98
2026-06-07,PHC001,MED004,70,14,98
2026-06-08,PHC001,MED004,67,14,98
2026-06-09,PHC001,MED004,65,14,98
2026-06-10,PHC001,MED004,62,14,98
2026-06-11,PHC001,MED004,61,14,98
2026-06-12,PHC001,MED004,59,14,98
2026-06-13,PHC001,MED004,57,14,98
2026-06-14,PHC001,MED004,56,14,98
2026-06-15,PHC001,MED004,53,14,98
2026-06-16,PHC001,MED004,51,14,98
2026-06-17,PHC001,MED004,49,14,98
2026-06-18,PHC001,MED004,47,14,98
2026-06-19,PHC001,MED004,45,14,98
2026-06-20,PHC001,MED004,43,14,98
2026-06-21,PHC001,MED004,42,14,98
2026-06-22,PHC001,MED004,39,14,98
2026-06-23,PHC001,MED004,37,14,98
2026-06-24,PHC001,MED004,35,14,98
2026-06-25,PHC001,MED004,32,14,98
2026-06-26,PHC001,MED004,30,14,98
2026-06-27,PHC001,MED004,29,14,98
2026-06-28,PHC001,MED004,28,14,98
2026-06-29,PHC001,MED004,26,14,98
2026-06-30,PHC001,MED004,24,14,98
2026-07-01,PHC001,MED004,22,14,98
2026-07-02,PHC001,MED004,20,14,98
2026-07-03,PHC001,MED004,19,14,98
2026-07-04,PHC001,MED004,17,14,98
2026-07-05,PHC001,MED004,15,14,98
2026-07-06,PHC001,MED004,13,14,98
2026-07-07,PHC001,MED004,10,14,98
2026-07-08,PHC001,MED004,8,14,98
2026-07-09,PHC001,MED004,6,14,98
2026-07-10,PHC001,MED004,4,14,98
2026-07-11,PHC001,MED004,87,14,98
2026-07-12,PHC001,MED004,85,14,98
2026-07-13,PHC001,MED004,83,14,98
2026-07-14,PHC001,MED004,81,14,98
2026-07-15,PHC001,MED004,79,14,98
2026-07-16,PHC001,MED004,77,14,98
2026-07-17,PHC001,MED004,75,14,98
2026-07-18,PHC001,MED004,74,14,98
2026-07-19,PHC001,MED004,73,14,98
2026-07-20,PHC001,MED004,70,14,98
2026-07-21,PHC001,MED004,68,14,98
2026-07-22,PHC001,MED004,66,14,98
2026-07-23,PHC001,MED004,65,14,98
2026-07-24,PHC001,MED004,63,14,98
2026-07-25,PHC001,MED004,61,14,98
2026-07-26,PHC001,MED004,60,14,98
2026-07-27,PHC001,MED004,57,14,98
2026-07-28,PHC001,MED004,55,14,98
2026-07-29,PHC001,MED004,52,14,98
2026-07-30,PHC001,MED004,50,14,98
2026-07-31,PHC001,MED004,48,14,98
2026-08-01,PHC001,MED004,46,14,98
2026-08-02,PHC001,MED004,45,14,98
2026-08-03,PHC001,MED004,42,14,98
2026-08-04,PHC001,MED004,40,14,98
2026-08-05,PHC001,MED004,38,14,98
2026-08-06,PHC001,MED004,35,14,98
2026-08-07,PHC001,MED004,33,14,98
2026-08-08,PHC001,MED004,31,14,98
2026-08-09,PHC001,MED004,30,14,98
2026-08-10,PHC001,MED004,27,14,98
2026-08-11,PHC001,MED004,25,14,98
2026-08-12,PHC001,MED004,22,14,98
2026-08-13,PHC001,MED004,20,14,98
2026-08-14,PHC001,MED004,18,14,98
2026-08-15,PHC001,MED004,16,14,98
2026-08-16,PHC001,MED004,15,14,98
2026-08-17,PHC001,MED004,11,14,98
2026-08-18,PHC001,MED004,9,14,98
2026-08-19,PHC001,MED004,6,14,98
2026-08-20,PHC001,MED004,4,14,98
2026-08-21,PHC001,MED004,2,14,98
2026-08-22,PHC001,MED004,87,14,98
2026-08-23,PHC001,MED004,86,14,98
2026-08-24,PHC001,MED004,84,14,98
2026-08-25,PHC001,MED004,82,14,98
2026-08-26,PHC001,MED004,79,14,98
2026-08-27,PHC001,MED004,76,14,98
2026-03-01,PHC001,MED005,226,52,367
2026-03-02,PHC001,MED005,215,52,367
2026-03-03,PHC001,MED005,206,52,367
2026-03-04,PHC001,MED005,196,52,367
2026-03-05,PHC001,MED005,185,52,367
2026-03-06,PHC001,MED005,174,52,367
2026-03-07,PHC001,MED005,162,52,367
2026-03-08,PHC001,MED005,155,52,367
2026-03-09,PHC001,MED005,146,52,367
2026-03-10,PHC001,MED005,137,52,367
2026-03-11,PHC001,MED005,123,52,367
2026-03-12,PHC001,MED005,110,52,367
2026-03-13,PHC001,MED005,101,52,367
2026-03-14,PHC001,MED005,88,52,367
2026-03-15,PHC001,MED005,81,52,367
2026-03-16,PHC001,MED005,68,52,367
2026-03-17,PHC001,MED005,60,52,367
2026-03-18,PHC001,MED005,49,52,367
2026-03-19,PHC001,MED005,38,52,367
2026-03-20,PHC001,MED005,27,52,367
2026-03-21,PHC001,MED005,17,52,367
2026-03-22,PHC001,MED005,326,52,367
2026-03-23,PHC001,MED005,311,52,367
2026-03-24,PHC001,MED005,301,52,367
2026-03-25,PHC001,MED005,292,52,367
2026-03-26,PHC001,MED005,283,52,367
2026-03-27,PHC001,MED005,274,52,367
2026-03-28,PHC001,MED005,263,52,367
2026-03-29,PHC001,MED005,256,52,367
2026-03-30,PHC001,MED005,243,52,367
2026-03-31,PHC001,MED005,231,52,367
2026-04-01,PHC001,MED005,220,52,367
2026-04-02,PHC001,MED005,210,52,367
2026-04-03,PHC001,MED005,201,52,367
2026-04-04,PHC001,MED005,187,52,367
2026-04-05,PHC001,MED005,179,52,367
2026-04-06,PHC001,MED005,168,52,367
2026-04-07,PHC001,MED005,159,52,367
2026-04-08,PHC001,MED005,149,52,367
2026-04-09,PHC001,MED005,137,52,367
2026-04-10,PHC001,MED005,124,52,367
2026-04-11,PHC001,MED005,111,52,367
2026-04-12,PHC001,MED005,103,52,367
2026-04-13,PHC001,MED005,85,52,367
2026-04-14,PHC001,MED005,72,52,367
2026-04-15,PHC001,MED005,62,52,367
2026-04-16,PHC001,MED005,49,52,367
2026-04-17,PHC001,MED005,37,52,367
2026-04-18,PHC001,MED005,29,52,367
2026-04-19,PHC001,MED005,23,52,367
2026-04-20,PHC001,MED005,324,52,367
2026-04-21,PHC001,MED005,312,52,367
2026-04-22,PHC001,MED005,301,52,367
2026-04-23,PHC001,MED005,287,52,367
2026-04-24,PHC001,MED005,276,52,367
2026-04-25,PHC001,MED005,264,52,367
2026-04-26,PHC001,MED005,254,52,367
2026-04-27,PHC001,MED005,236,52,367
2026-04-28,PHC001,MED005,222,52,367
2026-04-29,PHC001,MED005,213,52,367
2026-04-30,PHC001,MED005,200,52,367
2026-05-01,PHC001,MED005,188,52,367
2026-05-02,PHC001,MED005,176,52,367
2026-05-03,PHC001,MED005,167,52,367
2026-05-04,PHC001,MED005,149,52,367
2026-05-05,PHC001,MED005,139,52,367
2026-05-06,PHC001,MED005,130,52,367
2026-05-07,PHC001,MED005,121,52,367
2026-05-08,PHC001,MED005,109,52,367
2026-05-09,PHC001,MED005,99,52,367
2026-05-10,PHC001,MED005,92,52,367
2026-05-11,PHC001,MED005,79,52,367
2026-05-12,PHC001,MED005,68,52,367
2026-05-13,PHC001,MED005,60,52,367
2026-05-14,PHC001,MED005,50,52,367
2026-05-15,PHC001,MED005,39,52,367
2026-05-16,PHC001,MED005,30,52,367
2026-05-17,PHC001,MED005,22,52,367
2026-05-18,PHC001,MED005,325,52,367
2026-05-19,PHC001,MED005,314,52,367
2026-05-20,PHC001,MED005,303,52,367
2026-05-21,PHC001,MED005,294,52,367
2026-05-22,PHC001,MED005,285,52,367
2026-05-23,PHC001,MED005,276,52,367
2026-05-24,PHC001,MED005,268,52,367
2026-05-25,PHC001,MED005,250,52,367
2026-05-26,PHC001,MED005,238,52,367
2026-05-27,PHC001,MED005,223,52,367
2026-05-28,PHC001,MED005,213,52,367
2026-05-29,PHC001,MED005,207,52,367
2026-05-30,PHC001,MED005,198,52,367
2026-05-31,PHC001,MED005,192,52,367
2026-06-01,PHC001,MED005,176,52,367
2026-06-02,PHC001,MED005,164,52,367
2026-06-03,PHC001,MED005,155,52,367
2026-06-04,PHC001,MED005,146,52,367
2026-06-05,PHC001,MED005,134,52,367
2026-06-06,PHC001,MED005,126,52,367
2026-06-07,PHC001,MED005,120,52,367
2026-06-08,PHC001,MED005,110,52,367
2026-06-09,PHC001,MED005,100,52,367
2026-06-10,PHC001,MED005,90,52,367
2026-06-11,PHC001,MED005,79,52,367
2026-06-12,PHC001,MED005,68,52,367
2026-06-13,PHC001,MED005,58,52,367
2026-06-14,PHC001,MED005,50,52,367
2026-06-15,PHC001,MED005,39,52,367
2026-06-16,PHC001,MED005,29,52,367
2026-06-17,PHC001,MED005,19,52,367
2026-06-18,PHC001,MED005,329,52,367
2026-06-19,PHC001,MED005,322,52,367
2026-06-20,PHC001,MED005,311,52,367
2026-06-21,PHC001,MED005,304,52,367
2026-06-22,PHC001,MED005,296,52,367
2026-06-23,PHC001,MED005,287,52,367
2026-06-24,PHC001,MED005,277,52,367
2026-06-25,PHC001,MED005,265,52,367
2026-06-26,PHC001,MED005,259,52,367
2026-06-27,PHC001,MED005,248,52,367
2026-06-28,PHC001,MED005,241,52,367
2026-06-29,PHC001,MED005,232,52,367
2026-06-30,PHC001,MED005,226,52,367
2026-07-01,PHC001,MED005,217,52,367
2026-07-02,PHC001,MED005,208,52,367
2026-07-03,PHC001,MED005,199,52,367
2026-07-04,PHC001,MED005,187,52,367
2026-07-05,PHC001,MED005,181,52,367
2026-07-06,PHC001,MED005,172,52,367
2026-07-07,PHC001,MED005,162,52,367
2026-07-08,PHC001,MED005,151,52,367
2026-07-09,PHC001,MED005,139,52,367
2026-07-10,PHC001,MED005,127,52,367
2026-07-11,PHC001,MED005,118,52,367
2026-07-12,PHC001,MED005,112,52,367
2026-07-13,PHC001,MED005,97,52,367
2026-07-14,PHC001,MED005,87,52,367
2026-07-15,PHC001,MED005,79,52,367
2026-07-16,PHC001,MED005,71,52,367
2026-07-17,PHC001,MED005,62,52,367
2026-07-18,PHC001,MED005,54,52,367
2026-07-19,PHC001,MED005,49,52,367
2026-07-20,PHC001,MED005,41,52,367
2026-07-21,PHC001,MED005,33,52,367
2026-07-22,PHC001,MED005,24,52,367
2026-07-23,PHC001,MED005,336,52,367
2026-07-24,PHC001,MED005,329,52,367
2026-07-25,PHC001,MED005,319,52,367
2026-07-26,PHC001,MED005,315,52,367
2026-07-27,PHC001,MED005,304,52,367
2026-07-28,PHC001,MED005,296,52,367
2026-07-29,PHC001,MED005,289,52,367
2026-07-30,PHC001,MED005,280,52,367
2026-07-31,PHC001,MED005,273,52,367
2026-08-01,PHC001,MED005,262,52,367
2026-08-02,PHC001,MED005,255,52,367
2026-08-03,PHC001,MED005,244,52,367
2026-08-04,PHC001,MED005,234,52,367
2026-08-05,PHC001,MED005,226,52,367
2026-08-06,PHC001,MED005,217,52,367
2026-08-07,PHC001,MED005,208,52,367
2026-08-08,PHC001,MED005,198,52,367
2026-08-09,PHC001,MED005,191,52,367
2026-08-10,PHC001,MED005,177,52,367
2026-08-11,PHC001,MED005,169,52,367
2026-08-12,PHC001,MED005,159,52,367
2026-08-13,PHC001,MED005,149,52,367
2026-08-14,PHC001,MED005,138,52,367
2026-08-15,PHC001,MED005,132,52,367
2026-08-16,PHC001,MED005,123,52,367
2026-08-17,PHC001,MED005,109,52,367
2026-08-18,PHC001,MED005,99,52,367
2026-08-19,PHC001,MED005,90,52,367
2026-08-20,PHC001,MED005,81,52,367
2026-08-21,PHC001,MED005,71,52,367
2026-08-22,PHC001,MED005,60,52,367
2026-08-23,PHC001,MED005,54,52,367
2026-08-24,PHC001,MED005,47,52,367
2026-08-25,PHC001,MED005,36,52,367
2026-08-26,PHC001,MED005,28,52,367
2026-08-27,PHC001,MED005,20,52,367
2026-03-01,PHC001,MED006,310,63,441
2026-03-02,PHC001,MED006,297,63,441
2026-03-03,PHC001,MED006,286,63,441
2026-03-04,PHC001,MED006,277,63,441
2026-03-05,PHC001,MED006,263,63,441
2026-03-06,PHC001,MED006,251,63,441
2026-03-07,PHC001,MED006,234,63,441
2026-03-08,PHC001,MED006,228,63,441
2026-03-09,PHC001,MED006,214,63,441
2026-03-10,PHC001,MED006,203,63,441
2026-03-11,PHC001,MED006,188,63,441
2026-03-12,PHC001,MED006,171,63,441
2026-03-13,PHC001,MED006,162,63,441
2026-03-14,PHC001,MED006,147,63,441
2026-03-15,PHC001,MED006,138,63,441
2026-03-16,PHC001,MED006,124,63,441
2026-03-17,PHC001,MED006,113,63,441
2026-03-18,PHC001,MED006,99,63,441
2026-03-19,PHC001,MED006,87,63,441
2026-03-20,PHC001,MED006,71,63,441
2026-03-21,PHC001,MED006,62,63,441
2026-03-22,PHC001,MED006,54,63,441
2026-03-23,PHC001,MED006,40,63,441
2026-03-24,PHC001,MED006,410,63,441
2026-03-25,PHC001,MED006,391,63,441
2026-03-26,PHC001,MED006,380,63,441
2026-03-27,PHC001,MED006,368,63,441
2026-03-28,PHC001,MED006,351,63,441
2026-03-29,PHC001,MED006,342,63,441
2026-03-30,PHC001,MED006,324,63,441
2026-03-31,PHC001,MED006,310,63,441
2026-04-01,PHC001,MED006,296,63,441
2026-04-02,PHC001,MED006,284,63,441
2026-04-03,PHC001,MED006,271,63,441
2026-04-04,PHC001,MED006,254,63,441
2026-04-05,PHC001,MED006,245,63,441
2026-04-06,PHC001,MED006,230,63,441
2026-04-07,PHC001,MED006,218,63,441
2026-04-08,PHC001,MED006,207,63,441
2026-04-09,PHC001,MED006,191,63,441
2026-04-10,PHC001,MED006,178,63,441
2026-04-11,PHC001,MED006,165,63,441
2026-04-12,PHC001,MED006,155,63,441
2026-04-13,PHC001,MED006,141,63,441
2026-04-14,PHC001,MED006,128,63,441
2026-04-15,PHC001,MED006,118,63,441
2026-04-16,PHC001,MED006,102,63,441
2026-04-17,PHC001,MED006,85,63,441
2026-04-18,PHC001,MED006,72,63,441
2026-04-19,PHC001,MED006,64,63,441
2026-04-20,PHC001,MED006,46,63,441
2026-04-21,PHC001,MED006,33,63,441
2026-04-22,PHC001,MED006,18,63,441
2026-04-23,PHC001,MED006,400,63,441
2026-04-24,PHC001,MED006,387,63,441
2026-04-25,PHC001,MED006,371,63,441
2026-04-26,PHC001,MED006,360,63,441
2026-04-27,PHC001,MED006,337,63,441
2026-04-28,PHC001,MED006,322,63,441
2026-04-29,PHC001,MED006,311,63,441
2026-04-30,PHC001,MED006,298,63,441
2026-05-01,PHC001,MED006,283,63,441
2026-05-02,PHC001,MED006,269,63,441
2026-05-03,PHC001,MED006,258,63,441
2026-05-04,PHC001,MED006,242,63,441
2026-05-05,PHC001,MED006,229,63,441
2026-05-06,PHC001,MED006,217,63,441
2026-05-07,PHC001,MED006,203,63,441
2026-05-08,PHC001,MED006,190,63,441
2026-05-09,PHC001,MED006,178,63,441
2026-05-10,PHC001,MED006,169,63,441
2026-05-11,PHC001,MED006,153,63,441
2026-05-12,PHC001,MED006,141,63,441
2026-05-13,PHC001,MED006,131,63,441
2026-05-14,PHC001,MED006,123,63,441
2026-05-15,PHC001,MED006,108,63,441
2026-05-16,PHC001,MED006,97,63,441
2026-05-17,PHC001,MED006,88,63,441
2026-05-18,PHC001,MED006,69,63,441
2026-05-19,PHC001,MED006,61,63,441
2026-05-20,PHC001,MED006,48,63,441
2026-05-21,PHC001,MED006,37,63,441
2026-05-22,PHC001,MED006,406,63,441
2026-05-23,PHC001,MED006,395,63,441
2026-05-24,PHC001,MED006,387,63,441
2026-05-25,PHC001,MED006,365,63,441
2026-05-26,PHC001,MED006,356,63,441
2026-05-27,PHC001,MED006,341,63,441
2026-05-28,PHC001,MED006,333,63,441
2026-05-29,PHC001,MED006,325,63,441
2026-05-30,PHC001,MED006,316,63,441
2026-05-31,PHC001,MED006,305,63,441
2026-06-01,PHC001,MED006,287,63,441
2026-06-02,PHC001,MED006,271,63,441
2026-06-03,PHC001,MED006,254,63,441
2026-06-04,PHC001,MED006,240,63,441
2026-06-05,PHC001,MED006,225,63,441
2026-06-06,PHC001,MED006,212,63,441
2026-06-07,PHC001,MED006,206,63,441
2026-06-08,PHC001,MED006,193,63,441
2026-06-09,PHC001,MED006,185,63,441
2026-06-10,PHC001,MED006,171,63,441
2026-06-11,PHC001,MED006,158,63,441
2026-06-12,PHC001,MED006,145,63,441
2026-06-13,PHC001,MED006,133,63,441
2026-06-14,PHC001,MED006,124,63,441
2026-06-15,PHC001,MED006,109,63,441
2026-06-16,PHC001,MED006,99,63,441
2026-06-17,PHC001,MED006,87,63,441
2026-06-18,PHC001,MED006,78,63,441
2026-06-19,PHC001,MED006,69,63,441
2026-06-20,PHC001,MED006,51,63,441
2026-06-21,PHC001,MED006,43,63,441
2026-06-22,PHC001,MED006,33,63,441
2026-06-23,PHC001,MED006,412,63,441
2026-06-24,PHC001,MED006,401,63,441
2026-06-25,PHC001,MED006,387,63,441
2026-06-26,PHC001,MED006,375,63,441
2026-06-27,PHC001,MED006,366,63,441
2026-06-28,PHC001,MED006,358,63,441
2026-06-29,PHC001,MED006,345,63,441
2026-06-30,PHC001,MED006,336,63,441
2026-07-01,PHC001,MED006,329,63,441
2026-07-02,PHC001,MED006,317,63,441
2026-07-03,PHC001,MED006,308,63,441
2026-07-04,PHC001,MED006,294,63,441
2026-07-05,PHC001,MED006,284,63,441
2026-07-06,PHC001,MED006,267,63,441
2026-07-07,PHC001,MED006,256,63,441
2026-07-08,PHC001,MED006,244,63,441
2026-07-09,PHC001,MED006,235,63,441
2026-07-10,PHC001,MED006,222,63,441
2026-07-11,PHC001,MED006,214,63,441
2026-07-12,PHC001,MED006,207,63,441
2026-07-13,PHC001,MED006,194,63,441
2026-07-14,PHC001,MED006,183,63,441
2026-07-15,PHC001,MED006,175,63,441
2026-07-16,PHC001,MED006,162,63,441
2026-07-17,PHC001,MED006,153,63,441
2026-07-18,PHC001,MED006,141,63,441
2026-07-19,PHC001,MED006,134,63,441
2026-07-20,PHC001,MED006,119,63,441
2026-07-21,PHC001,MED006,110,63,441
2026-07-22,PHC001,MED006,99,63,441
2026-07-23,PHC001,MED006,87,63,441
2026-07-24,PHC001,MED006,75,63,441
2026-07-25,PHC001,MED006,64,63,441
2026-07-26,PHC001,MED006,58,63,441
2026-07-27,PHC001,MED006,41,63,441
2026-07-28,PHC001,MED006,33,63,441
2026-07-29,PHC001,MED006,406,63,441
2026-07-30,PHC001,MED006,395,63,441
2026-07-31,PHC001,MED006,384,63,441
2026-08-01,PHC001,MED006,373,63,441
2026-08-02,PHC001,MED006,366,63,441
2026-08-03,PHC001,MED006,350,63,441
2026-08-04,PHC001,MED006,340,63,441
2026-08-05,PHC001,MED006,332,63,441
2026-08-06,PHC001,MED006,323,63,441
2026-08-07,PHC001,MED006,313,63,441
2026-08-08,PHC001,MED006,304,63,441
2026-08-09,PHC001,MED006,297,63,441
2026-08-10,PHC001,MED006,286,63,441
2026-08-11,PHC001,MED006,272,63,441
2026-08-12,PHC001,MED006,260,63,441
2026-08-13,PHC001,MED006,248,63,441
2026-08-14,PHC001,MED006,236,63,441
2026-08-15,PHC001,MED006,224,63,441
2026-08-16,PHC001,MED006,214,63,441
2026-08-17,PHC001,MED006,197,63,441
2026-08-18,PHC001,MED006,185,63,441
2026-08-19,PHC001,MED006,172,63,441
2026-08-20,PHC001,MED006,160,63,441
2026-08-21,PHC001,MED006,150,63,441
2026-08-22,PHC001,MED006,137,63,441
2026-08-23,PHC001,MED006,129,63,441
2026-08-24,PHC001,MED006,116,63,441
2026-08-25,PHC001,MED006,107,63,441
2026-08-26,PHC001,MED006,96,63,441
2026-08-27,PHC001,MED006,87,63,441
2026-03-01,PHC001,MED007,130,28,196
2026-03-02,PHC001,MED007,123,28,196
2026-03-03,PHC001,MED007,118,28,196
2026-03-04,PHC001,MED007,113,28,196
2026-03-05,PHC001,MED007,110,28,196
2026-03-06,PHC001,MED007,105,28,196
2026-03-07,PHC001,MED007,99,28,196
2026-03-08,PHC001,MED007,96,28,196
2026-03-09,PHC001,MED007,90,28,196
2026-03-10,PHC001,MED007,85,28,196
2026-03-11,PHC001,MED007,78,28,196
2026-03-12,PHC001,MED007,72,28,196
2026-03-13,PHC001,MED007,66,28,196
2026-03-14,PHC001,MED007,59,28,196
2026-03-15,PHC001,MED007,55,28,196
2026-03-16,PHC001,MED007,48,28,196
2026-03-17,PHC001,MED007,43,28,196
2026-03-18,PHC001,MED007,37,28,196
2026-03-19,PHC001,MED007,31,28,196
2026-03-20,PHC001,MED007,27,28,196
2026-03-21,PHC001,MED007,21,28,196
2026-03-22,PHC001,MED007,18,28,196
2026-03-23,PHC001,MED007,12,28,196
2026-03-24,PHC001,MED007,8,28,196
2026-03-25,PHC001,MED007,3,28,196
2026-03-26,PHC001,MED007,0,28,196
2026-03-27,PHC001,MED007,164,28,196
2026-03-28,PHC001,MED007,157,28,196
2026-03-29,PHC001,MED007,154,28,196
2026-03-30,PHC001,MED007,147,28,196
2026-03-31,PHC001,MED007,143,28,196
2026-04-01,PHC001,MED007,139,28,196
2026-04-02,PHC001,MED007,133,28,196
2026-04-03,PHC001,MED007,127,28,196
2026-04-04,PHC001,MED007,121,28,196
2026-04-05,PHC001,MED007,117,28,196
2026-04-06,PHC001,MED007,111,28,196
2026-04-07,PHC001,MED007,105,28,196
2026-04-08,PHC001,MED007,99,28,196
2026-04-09,PHC001,MED007,93,28,196
2026-04-10,PHC001,MED007,87,28,196
2026-04-11,PHC001,MED007,81,28,196
2026-04-12,PHC001,MED007,77,28,196
2026-04-13,PHC001,MED007,70,28,196
2026-04-14,PHC001,MED007,64,28,196
2026-04-15,PHC001,MED007,58,28,196
2026-04-16,PHC001,MED007,51,28,196
2026-04-17,PHC001,MED007,46,28,196
2026-04-18,PHC001,MED007,41,28,196
2026-04-19,PHC001,MED007,37,28,196
2026-04-20,PHC001,MED007,30,28,196
2026-04-21,PHC001,MED007,22,28,196
2026-04-22,PHC001,MED007,16,28,196
2026-04-23,PHC001,MED007,10,28,196
2026-04-24,PHC001,MED007,5,28,196
2026-04-25,PHC001,MED007,0,28,196
2026-04-26,PHC001,MED007,0,28,196
2026-04-27,PHC001,MED007,0,28,196
2026-04-28,PHC001,MED007,167,28,196
2026-04-29,PHC001,MED007,161,28,196
2026-04-30,PHC001,MED007,154,28,196
2026-05-01,PHC001,MED007,148,28,196
2026-05-02,PHC001,MED007,143,28,196
2026-05-03,PHC001,MED007,139,28,196
2026-05-04,PHC001,MED007,130,28,196
2026-05-05,PHC001,MED007,125,28,196
2026-05-06,PHC001,MED007,121,28,196
2026-05-07,PHC001,MED007,117,28,196
2026-05-08,PHC001,MED007,111,28,196
2026-05-09,PHC001,MED007,107,28,196
2026-05-10,PHC001,MED007,104,28,196
2026-05-11,PHC001,MED007,95,28,196
2026-05-12,PHC001,MED007,90,28,196
2026-05-13,PHC001,MED007,85,28,196
2026-05-14,PHC001,MED007,80,28,196
2026-05-15,PHC001,MED007,74,28,196
2026-05-16,PHC001,MED007,68,28,196
2026-05-17,PHC001,MED007,64,28,196
2026-05-18,PHC001,MED007,59,28,196
2026-05-19,PHC001,MED007,54,28,196
2026-05-20,PHC001,MED007,50,28,196
2026-05-21,PHC001,MED007,45,28,196
2026-05-22,PHC001,MED007,41,28,196
2026-05-23,PHC001,MED007,35,28,196
2026-05-24,PHC001,MED007,32,28,196
2026-05-25,PHC001,MED007,24,28,196
2026-05-26,PHC001,MED007,19,28,196
2026-05-27,PHC001,MED007,13,28,196
2026-05-28,PHC001,MED007,8,28,196
2026-05-29,PHC001,MED007,2,28,196
2026-05-30,PHC001,MED007,0,28,196
2026-05-31,PHC001,MED007,0,28,196
2026-06-01,PHC001,MED007,165,28,196
2026-06-02,PHC001,MED007,160,28,196
2026-06-03,PHC001,MED007,154,28,196
2026-06-04,PHC001,MED007,149,28,196
2026-06-05,PHC001,MED007,144,28,196
2026-06-06,PHC001,MED007,139,28,196
2026-06-07,PHC001,MED007,137,28,196
2026-06-08,PHC001,MED007,130,28,196
2026-06-09,PHC001,MED007,127,28,196
2026-06-10,PHC001,MED007,121,28,196
2026-06-11,PHC001,MED007,115,28,196
2026-06-12,PHC001,MED007,109,28,196
2026-06-13,PHC001,MED007,105,28,196
2026-06-14,PHC001,MED007,101,28,196
2026-06-15,PHC001,MED007,97,28,196
2026-06-16,PHC001,MED007,91,28,196
2026-06-17,PHC001,MED007,87,28,196
2026-06-18,PHC001,MED007,83,28,196
2026-06-19,PHC001,MED007,79,28,196
2026-06-20,PHC001,MED007,73,28,196
2026-06-21,PHC001,MED007,71,28,196
2026-06-22,PHC001,MED007,64,28,196
2026-06-23,PHC001,MED007,59,28,196
2026-06-24,PHC001,MED007,54,28,196
2026-06-25,PHC001,MED007,49,28,196
2026-06-26,PHC001,MED007,45,28,196
2026-06-27,PHC001,MED007,40,28,196
2026-06-28,PHC001,MED007,37,28,196
2026-06-29,PHC001,MED007,32,28,196
2026-06-30,PHC001,MED007,27,28,196
2026-07-01,PHC001,MED007,22,28,196
2026-07-02,PHC001,MED007,17,28,196
2026-07-03,PHC001,MED007,12,28,196
2026-07-04,PHC001,MED007,5,28,196
2026-07-05,PHC001,MED007,2,28,196
2026-07-06,PHC001,MED007,0,28,196
2026-07-07,PHC001,MED007,164,28,196
2026-07-08,PHC001,MED007,159,28,196
2026-07-09,PHC001,MED007,154,28,196
2026-07-10,PHC001,MED007,149,28,196
2026-07-11,PHC001,MED007,144,28,196
2026-07-12,PHC001,MED007,142,28,196
2026-07-13,PHC001,MED007,136,28,196
2026-07-14,PHC001,MED007,132,28,196
2026-07-15,PHC001,MED007,128,28,196
2026-07-16,PHC001,MED007,124,28,196
2026-07-17,PHC001,MED007,120,28,196
2026-07-18,PHC001,MED007,117,28,196
2026-07-19,PHC001,MED007,115,28,196
2026-07-20,PHC001,MED007,108,28,196
2026-07-21,PHC001,MED007,104,28,196
2026-07-22,PHC001,MED007,100,28,196
2026-07-23,PHC001,MED007,96,28,196
2026-07-24,PHC001,MED007,92,28,196
2026-07-25,PHC001,MED007,87,28,196
2026-07-26,PHC001,MED007,85,28,196
2026-07-27,PHC001,MED007,77,28,196
2026-07-28,PHC001,MED007,72,28,196
2026-07-29,PHC001,MED007,67,28,196
2026-07-30,PHC001,MED007,63,28,196
2026-07-31,PHC001,MED007,59,28,196
2026-08-01,PHC001,MED007,53,28,196
2026-08-02,PHC001,MED007,49,28,196
2026-08-03,PHC001,MED007,43,28,196
2026-08-04,PHC001,MED007,37,28,196
2026-08-05,PHC001,MED007,34,28,196
2026-08-06,PHC001,MED007,29,28,196
2026-08-07,PHC001,MED007,24,28,196
2026-08-08,PHC001,MED007,20,28,196
2026-08-09,PHC001,MED007,16,28,196
2026-08-10,PHC001,MED007,9,28,196
2026-08-11,PHC001,MED007,4,28,196
2026-08-12,PHC001,MED007,0,28,196
2026-08-13,PHC001,MED007,0,28,196
2026-08-14,PHC001,MED007,166,28,196
2026-08-15,PHC001,MED007,161,28,196
2026-08-16,PHC001,MED007,157,28,196
2026-08-17,PHC001,MED007,151,28,196
2026-08-18,PHC001,MED007,147,28,196
2026-08-19,PHC001,MED007,142,28,196
2026-08-20,PHC001,MED007,137,28,196
2026-08-21,PHC001,MED007,132,28,196
2026-08-22,PHC001,MED007,128,28,196
2026-08-23,PHC001,MED007,125,28,196
2026-08-24,PHC001,MED007,119,28,196
